index,Date,Amount,Department
78,2018-07,168.2,Comm. Women Children & Seniors
79,2018-08,281.96,Comm. Women Children & Seniors
80,2018-09,365.05,Comm. Women Children & Seniors
81,2018-10,446.65,Comm. Women Children & Seniors
82,2018-11,6447.62,Comm. Women Children & Seniors
83,2018-12,1492.05,Comm. Women Children & Seniors
84,2019-01,225.2,Comm. Women Children & Seniors
85,2019-02,451.77,Comm. Women Children & Seniors
86,2019-03,635.55,Comm. Women Children & Seniors
87,2019-04,4130.04,Comm. Women Children & Seniors
88,2019-05,4395.4,Comm. Women Children & Seniors
89,2019-06,8068.2,Comm. Women Children & Seniors
90,2019-07,1051.97,Comm. Women Children & Seniors
91,2019-08,4356.78,Comm. Women Children & Seniors
92,2019-09,168.2,Comm. Women Children & Seniors
93,2019-10,1652.56,Comm. Women Children & Seniors
94,2019-11,4025.0,Comm. Women Children & Seniors
95,2019-12,10398.44,Comm. Women Children & Seniors
96,2020-01,261.4,Comm. Women Children & Seniors
97,2020-02,4772.27,Comm. Women Children & Seniors
98,2020-03,4212.05,Comm. Women Children & Seniors
99,2020-04,469.8,Comm. Women Children & Seniors
100,2020-05,2009.86,Comm. Women Children & Seniors
101,2020-06,1127.82,Comm. Women Children & Seniors
102,2020-07,1693.44,Comm. Women Children & Seniors
103,2020-08,11200.73,Comm. Women Children & Seniors
104,2020-09,1231.71,Comm. Women Children & Seniors
105,2020-10,861.72,Comm. Women Children & Seniors
106,2020-11,16356.13,Comm. Women Children & Seniors
107,2020-12,8357.55,Comm. Women Children & Seniors
108,2021-01,5936.4,Comm. Women Children & Seniors
109,2021-02,3786.4,Comm. Women Children & Seniors
110,2021-03,13528.5,Comm. Women Children & Seniors
111,2021-04,2736.8,Comm. Women Children & Seniors
112,2021-05,7725.71,Comm. Women Children & Seniors
113,2021-06,4250.0,Comm. Women Children & Seniors
114,2021-07,5452.4,Comm. Women Children & Seniors
115,2021-08,4866.0,Comm. Women Children & Seniors
116,2021-09,10309.4,Comm. Women Children & Seniors
117,2021-10,5769.4,Comm. Women Children & Seniors
118,2021-11,8851.2,Comm. Women Children & Seniors
119,2021-12,4318.55,Comm. Women Children & Seniors
120,2022-01,4634.4,Comm. Women Children & Seniors
121,2022-02,4821.4,Comm. Women Children & Seniors
122,2022-03,1035.22,Comm. Women Children & Seniors
123,2022-04,203.5,Comm. Women Children & Seniors
124,2022-05,2602.5,Comm. Women Children & Seniors
125,2022-06,5275.47,Comm. Women Children & Seniors
126,2022-07,3507.85,Comm. Women Children & Seniors
127,2022-08,186.4,Comm. Women Children & Seniors
128,2022-09,2456.64,Comm. Women Children & Seniors
129,2022-10,186.4,Comm. Women Children & Seniors
130,2022-11,2406.3500000000004,Comm. Women Children & Seniors
131,2022-12,7558.039999999999,Comm. Women Children & Seniors
132,2023-01,460.4,Comm. Women Children & Seniors
133,2023-02,990.92,Comm. Women Children & Seniors
134,2023-03,1076.15,Comm. Women Children & Seniors
135,2023-04,1086.4,Comm. Women Children & Seniors
136,2023-05,2821.1600000000003,Comm. Women Children & Seniors
137,2023-06,728.88,Comm. Women Children & Seniors
138,2023-07,4073.9,Comm. Women Children & Seniors
139,2023-08,693.28,Comm. Women Children & Seniors
140,2023-09,2776.62,Comm. Women Children & Seniors
141,2023-10,686.4,Comm. Women Children & Seniors
142,2023-11,1276.4,Comm. Women Children & Seniors
143,2023-12,14184.82,Comm. Women Children & Seniors
144,2024-01,5219.39,Comm. Women Children & Seniors
145,2024-02,5219.39,Comm. Women Children & Seniors
146,2024-03,5219.39,Comm. Women Children & Seniors
147,2024-04,5219.39,Comm. Women Children & Seniors
148,2024-05,5219.39,Comm. Women Children & Seniors
149,2024-06,5219.39,Comm. Women Children & Seniors
150,2024-07,5219.39,Comm. Women Children & Seniors
151,2024-08,5219.39,Comm. Women Children & Seniors
152,2024-09,5219.39,Comm. Women Children & Seniors
153,2024-10,5219.39,Comm. Women Children & Seniors
154,2024-11,5219.39,Comm. Women Children & Seniors
155,2024-12,5219.39,Comm. Women Children & Seniors
156,2025-01,5219.39,Comm. Women Children & Seniors
157,2025-02,5219.39,Comm. Women Children & Seniors
158,2025-03,5219.39,Comm. Women Children & Seniors
159,2025-04,5219.39,Comm. Women Children & Seniors
160,2025-05,5219.39,Comm. Women Children & Seniors
161,2025-06,5219.39,Comm. Women Children & Seniors
162,2025-07,5219.39,Comm. Women Children & Seniors
163,2025-08,5219.39,Comm. Women Children & Seniors
164,2025-09,5219.39,Comm. Women Children & Seniors
165,2025-10,5219.39,Comm. Women Children & Seniors
166,2025-11,5219.39,Comm. Women Children & Seniors
167,2025-12,5219.39,Comm. Women Children & Seniors
0,2012-01,491469.73,Connecticut State Library
1,2012-02,687466.74,Connecticut State Library
2,2012-03,293180.5,Connecticut State Library
3,2012-04,515385.04,Connecticut State Library
4,2012-05,1119074.96,Connecticut State Library
5,2012-06,471665.3,Connecticut State Library
6,2012-07,1255493.83,Connecticut State Library
7,2012-08,474058.42,Connecticut State Library
8,2012-09,328250.09,Connecticut State Library
9,2012-10,2289057.41,Connecticut State Library
10,2012-11,377462.69,Connecticut State Library
11,2012-12,810632.11,Connecticut State Library
12,2013-01,142026.91999999998,Connecticut State Library
13,2013-02,1012030.9,Connecticut State Library
14,2013-03,203614.29,Connecticut State Library
15,2013-04,319486.12,Connecticut State Library
16,2013-05,806708.82,Connecticut State Library
17,2013-06,1701266.16,Connecticut State Library
18,2013-07,884635.46,Connecticut State Library
19,2013-08,1138858.48,Connecticut State Library
20,2013-09,284156.73,Connecticut State Library
21,2013-10,2406943.86,Connecticut State Library
22,2013-11,1067502.6199999999,Connecticut State Library
23,2013-12,309808.94,Connecticut State Library
24,2014-01,269139.99,Connecticut State Library
25,2014-02,1535488.27,Connecticut State Library
26,2014-03,1584324.41,Connecticut State Library
27,2014-04,617765.99,Connecticut State Library
28,2014-05,315595.7,Connecticut State Library
29,2014-06,2095227.58,Connecticut State Library
30,2014-07,755293.31,Connecticut State Library
31,2014-08,687783.94,Connecticut State Library
32,2014-09,998955.88,Connecticut State Library
33,2014-10,1613654.18,Connecticut State Library
34,2014-11,763027.91,Connecticut State Library
35,2014-12,405294.72,Connecticut State Library
36,2015-01,324388.6,Connecticut State Library
37,2015-02,754358.07,Connecticut State Library
38,2015-03,945365.87,Connecticut State Library
39,2015-04,1851254.57,Connecticut State Library
40,2015-05,311401.44,Connecticut State Library
41,2015-06,459000.95,Connecticut State Library
42,2015-07,1636753.94,Connecticut State Library
43,2015-08,747416.25,Connecticut State Library
44,2015-09,326511.92,Connecticut State Library
45,2015-10,2008613.8699999999,Connecticut State Library
46,2015-11,538471.75,Connecticut State Library
47,2015-12,4308381.03,Connecticut State Library
48,2016-01,236573.39,Connecticut State Library
49,2016-02,1893408.0,Connecticut State Library
50,2016-03,651756.38,Connecticut State Library
51,2016-04,895716.0700000001,Connecticut State Library
52,2016-05,302255.39,Connecticut State Library
53,2016-06,383078.67,Connecticut State Library
54,2016-07,1108328.07,Connecticut State Library
55,2016-08,689605.36,Connecticut State Library
56,2016-09,333253.3,Connecticut State Library
57,2016-10,1354801.97,Connecticut State Library
58,2016-11,387697.68,Connecticut State Library
59,2016-12,352847.58,Connecticut State Library
60,2017-01,317805.06,Connecticut State Library
61,2017-02,1114328.5,Connecticut State Library
62,2017-03,527906.21,Connecticut State Library
63,2017-04,1300391.8299999998,Connecticut State Library
64,2017-05,274565.87,Connecticut State Library
65,2017-06,1109603.3,Connecticut State Library
66,2017-07,1284289.3,Connecticut State Library
67,2017-08,239741.8,Connecticut State Library
68,2017-09,252617.89,Connecticut State Library
69,2017-10,3160129.29,Connecticut State Library
70,2017-11,333213.55,Connecticut State Library
71,2017-12,346773.92,Connecticut State Library
72,2018-01,326282.17,Connecticut State Library
73,2018-02,640043.75,Connecticut State Library
74,2018-03,650117.79,Connecticut State Library
75,2018-04,271143.74,Connecticut State Library
76,2018-05,456392.57,Connecticut State Library
77,2018-06,226199.13999999998,Connecticut State Library
78,2018-07,340096.19,Connecticut State Library
79,2018-08,228668.31,Connecticut State Library
80,2018-09,501336.96,Connecticut State Library
81,2018-10,1737626.41,Connecticut State Library
82,2018-11,794178.36,Connecticut State Library
83,2018-12,434177.77,Connecticut State Library
84,2019-01,556095.32,Connecticut State Library
85,2019-02,4807064.0,Connecticut State Library
86,2019-03,352554.68,Connecticut State Library
87,2019-04,496761.8,Connecticut State Library
88,2019-05,355964.03,Connecticut State Library
89,2019-06,498313.19,Connecticut State Library
90,2019-07,582019.58,Connecticut State Library
91,2019-08,949374.18,Connecticut State Library
92,2019-09,566582.66,Connecticut State Library
93,2019-10,496886.77,Connecticut State Library
94,2019-11,1299668.65,Connecticut State Library
95,2019-12,303193.19,Connecticut State Library
96,2020-01,51008.11,Connecticut State Library
97,2020-02,486787.54,Connecticut State Library
98,2020-03,1452196.76,Connecticut State Library
99,2020-04,1583199.94,Connecticut State Library
100,2020-05,1209893.89,Connecticut State Library
101,2020-06,2403460.06,Connecticut State Library
102,2020-07,755362.15,Connecticut State Library
103,2020-08,830472.76,Connecticut State Library
104,2020-09,187619.59,Connecticut State Library
105,2020-10,1705668.82,Connecticut State Library
106,2020-11,1081641.46,Connecticut State Library
107,2020-12,721543.01,Connecticut State Library
108,2021-01,1007922.77,Connecticut State Library
109,2021-02,250822.86,Connecticut State Library
110,2021-03,3684154.12,Connecticut State Library
111,2021-04,3028839.36,Connecticut State Library
112,2021-05,342224.28,Connecticut State Library
113,2021-06,968305.05,Connecticut State Library
114,2021-07,864360.09,Connecticut State Library
115,2021-08,4765269.95,Connecticut State Library
116,2021-09,902988.83,Connecticut State Library
117,2021-10,1708859.8699999999,Connecticut State Library
118,2021-11,813038.27,Connecticut State Library
119,2021-12,1392712.63,Connecticut State Library
120,2022-01,1454196.48,Connecticut State Library
121,2022-02,645449.13,Connecticut State Library
122,2022-03,979640.62,Connecticut State Library
123,2022-04,606331.28,Connecticut State Library
124,2022-05,282782.55,Connecticut State Library
125,2022-06,811908.7,Connecticut State Library
126,2022-07,635403.77,Connecticut State Library
127,2022-08,333676.49,Connecticut State Library
128,2022-09,1000530.74,Connecticut State Library
129,2022-10,2722678.75,Connecticut State Library
130,2022-11,550841.97,Connecticut State Library
131,2022-12,604694.71,Connecticut State Library
132,2023-01,199270.68,Connecticut State Library
133,2023-02,945757.36,Connecticut State Library
134,2023-03,1115252.28,Connecticut State Library
135,2023-04,821999.0,Connecticut State Library
136,2023-05,1380949.24,Connecticut State Library
137,2023-06,739772.46,Connecticut State Library
138,2023-07,707761.77,Connecticut State Library
139,2023-08,685124.5800000001,Connecticut State Library
140,2023-09,478755.11,Connecticut State Library
141,2023-10,929585.34,Connecticut State Library
142,2023-11,498288.45,Connecticut State Library
143,2023-12,1983526.03,Connecticut State Library
144,2024-01,939428.23,Connecticut State Library
145,2024-02,939428.23,Connecticut State Library
146,2024-03,939428.23,Connecticut State Library
147,2024-04,939428.23,Connecticut State Library
148,2024-05,939428.23,Connecticut State Library
149,2024-06,939428.23,Connecticut State Library
150,2024-07,939428.23,Connecticut State Library
151,2024-08,939428.23,Connecticut State Library
152,2024-09,939428.23,Connecticut State Library
153,2024-10,939428.23,Connecticut State Library
154,2024-11,939428.23,Connecticut State Library
155,2024-12,939428.23,Connecticut State Library
156,2025-01,939428.23,Connecticut State Library
157,2025-02,939428.23,Connecticut State Library
158,2025-03,939428.23,Connecticut State Library
159,2025-04,939428.23,Connecticut State Library
160,2025-05,939428.23,Connecticut State Library
161,2025-06,939428.23,Connecticut State Library
162,2025-07,939428.23,Connecticut State Library
163,2025-08,939428.23,Connecticut State Library
164,2025-09,939428.23,Connecticut State Library
165,2025-10,939428.23,Connecticut State Library
166,2025-11,939428.23,Connecticut State Library
167,2025-12,939428.23,Connecticut State Library
0,2012-01,8197316.74,Connecticut State Universities
1,2012-02,65136636.03,Connecticut State Universities
2,2012-03,64219473.589999996,Connecticut State Universities
3,2012-04,20957428.36,Connecticut State Universities
4,2012-05,55751781.55,Connecticut State Universities
5,2012-06,54432812.57,Connecticut State Universities
6,2012-07,25275813.39,Connecticut State Universities
7,2012-08,71898630.02,Connecticut State Universities
8,2012-09,17771709.48,Connecticut State Universities
9,2012-10,60076771.7,Connecticut State Universities
10,2012-11,56449943.779999994,Connecticut State Universities
11,2012-12,68330256.58,Connecticut State Universities
12,2013-01,5990837.32,Connecticut State Universities
13,2013-02,26339318.68,Connecticut State Universities
14,2013-03,57383839.11,Connecticut State Universities
15,2013-04,69141481.17999999,Connecticut State Universities
16,2013-05,60573696.68,Connecticut State Universities
17,2013-06,14658408.08,Connecticut State Universities
18,2013-07,59291012.08,Connecticut State Universities
19,2013-08,66840259.599999994,Connecticut State Universities
20,2013-09,59123170.49,Connecticut State Universities
21,2013-10,148495248.54,Connecticut State Universities
22,2013-11,55521501.65,Connecticut State Universities
23,2013-12,45050254.27,Connecticut State Universities
24,2014-01,47900638.91,Connecticut State Universities
25,2014-02,58339933.019999996,Connecticut State Universities
26,2014-03,65453674.339999996,Connecticut State Universities
27,2014-04,104222555.96,Connecticut State Universities
28,2014-05,56893499.620000005,Connecticut State Universities
29,2014-06,32370110.98,Connecticut State Universities
30,2014-07,80068057.86,Connecticut State Universities
31,2014-08,63058384.13,Connecticut State Universities
32,2014-09,62276205.57000001,Connecticut State Universities
33,2014-10,58158256.46,Connecticut State Universities
34,2014-11,57165548.71,Connecticut State Universities
35,2014-12,72029056.34,Connecticut State Universities
36,2015-01,51258408.72,Connecticut State Universities
37,2015-02,53579307.14,Connecticut State Universities
38,2015-03,81269406.65,Connecticut State Universities
39,2015-04,102983833.16,Connecticut State Universities
40,2015-05,60382491.3,Connecticut State Universities
41,2015-06,59593972.260000005,Connecticut State Universities
42,2015-07,63703322.76,Connecticut State Universities
43,2015-08,72080313.54,Connecticut State Universities
44,2015-09,101330525.49000001,Connecticut State Universities
45,2015-10,52397998.169999994,Connecticut State Universities
46,2015-11,61743178.33,Connecticut State Universities
47,2015-12,69193495.67999999,Connecticut State Universities
48,2016-01,88334438.10000001,Connecticut State Universities
49,2016-02,61893188.26,Connecticut State Universities
50,2016-03,79353302.21000001,Connecticut State Universities
51,2016-04,117366520.09,Connecticut State Universities
52,2016-05,55642572.94,Connecticut State Universities
53,2016-06,109229539.36,Connecticut State Universities
54,2016-07,64576732.01,Connecticut State Universities
55,2016-08,74341790.69,Connecticut State Universities
56,2016-09,101228216.06,Connecticut State Universities
57,2016-10,60174132.25,Connecticut State Universities
58,2016-11,102230419.13,Connecticut State Universities
59,2016-12,77150544.61,Connecticut State Universities
60,2017-01,95089287.53999999,Connecticut State Universities
61,2017-02,104735082.05,Connecticut State Universities
62,2017-03,96299488.08,Connecticut State Universities
63,2017-04,102195875.21,Connecticut State Universities
64,2017-05,104397808.14,Connecticut State Universities
65,2017-06,59777798.29,Connecticut State Universities
66,2017-07,98688694.31,Connecticut State Universities
67,2017-08,81607260.87,Connecticut State Universities
